orig_food_common_name,orig_source_name,orig_content,cas_number
Cobnut,OLEIC-ACID,49882.5,CCCCCCCC\C=C\CCCCCCCC(O)=O
Cobnut,SUCROSE,3500.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Cobnut,CALCIUM-OXIDE,3484.8,[O--].[Ca++]
Cockles,"Calcium, Ca",30.0,[Ca++]
Cockles,"Iron, Fe",16.2,[Fe]
Cockles,Niacin,3.2,OC(=O)C1=CN=CC=C1
Cocktail mix,"Sugars, total",48440.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cocktail mix,"Potassium, K",23.0,[K+]
Cocktail mix,"Vitamin A, IU",12.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cocoa,"Carbohydrates, added sugar (sucrose)",70300.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Cocoa,Sucrose,70300.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Cocoa,"Sugars, total",70300.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cocoa mix,"Sugars, total",65550.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cocoa mix,"Potassium, K",2702.0,[K+]
Coconut,LIGNIN,29400.0,[Na+].[Na+].CC(=O)NC1=C2C(=O)C(=NNC3=CC=CC=C3)C(=CC2=C(C=C1)S([O-])(=O)=O)S([O-])(=O)=O
Coconut,CELLULOSE,26600.0,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O
Coconut,LAURIC-ACID,19730.05,CCCCCCCCCCCC(O)=O
Coconut meat,C12:0,29800.0,CCCCCCCCCCCC(O)=O
Coconut meat,"Sugars, total",6400.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Coconut meat,C8:0,4680.0,CCCCCCCC(O)=O
Coconut oil,C12:0,44600.0,CCCCCCCCCCCC(O)=O
Coconut oil,C8:0,7500.0,CCCCCCCC(O)=O
Coconut oil,C10:0,5990.0,CCCCCCCCCC(O)=O
Cod,"C18:1, n-9",15100.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Cod liver oil,"C18:1, n-9",33100.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Cod liver oil,"Vitamin A, total",30000.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cod liver oil,"C22:6, n-3",13500.0,CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCC(O)=O
Coffee,TANNIC-ACID|TANNIN,9000.0,OC1=CC(=CC(O)=C1O)C(=O)OC1=CC(=CC(O)=C1O)C(=O)OCC1OC(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C1OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1
Coffee,"Sugars, total",6500.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Coffee,LINOLENIC-ACID,5265.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O
Coffee and cocoa (mocha) powder,"Sugars, total",34980.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Coffee and cocoa (mocha) powder,12:0,5672.0,CCCCCCCCCCCC(O)=O
Coffee and cocoa (mocha) powder,"Potassium, K",1856.0,[K+]
Coffee bean,Starch (dextrins and glycogen),28500.0,OCC1OC(O)C(O)C(O)C1O
Coffee bean,Potassium (K),2020.0,[K+]
Coffee bean,Phosphorus (P),160.0,P
Coffee beverage [Filter],Caffeic acid,87.25,OC(=O)\C=C\C1=CC(O)=C(O)C=C1
Coffee beverage [Filter],4-Caffeoylquinic acid,60.292999268,O[C@@H]1C[C@@](O)(C[C@@H](O)[C@H]1OC(=O)\C=C\C1=CC(O)=C(O)C=C1)C(O)=O
Coffee substitute,"Sugars, total",4630.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Coffee substitute,"Potassium, K",2443.0,[K+]
Coffee substitute,Glutamic acid,695.0,N[C@@H](CCC(O)=O)C(O)=O
Coffeecake,"Sugars, total",42520.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Coffeecake,Glutamic acid,1897.0,N[C@@H](CCC(O)=O)C(O)=O
Coffeecake,Proline,634.0,OC(=O)[C@@H]1CCCN1
Cognac,Ellagic acid,1.132638931,OC1=C(O)C2=C3C(=C1)C(=O)OC1=C3C(=CC(O)=C1O)C(=O)O2
Cognac,Gallic acid,0.238416665,OC(=O)C1=CC(O)=C(O)C(O)=C1
Cognac,Syringic acid,0.09738889,COC1=CC(=CC(OC)=C1O)C(O)=O
Coleslaw,"Vitamin A, IU",367.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Coleslaw,Glutamic acid,253.0,N[C@@H](CCC(O)=O)C(O)=O
Coleslaw,"Potassium, K",181.0,[K+]
Collards,"Vitamin A, IU",11493.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Collards,"Vitamin A, RAE",575.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Common Thyme,TANNIN,9000.0,OC1=CC(=CC(O)=C1O)C(=O)OC1=CC(=CC(O)=C1O)C(=O)OCC1OC(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C1OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1
Common Thyme,ROSMARINIC-ACID,2600.0,[H]\C(=C(\[H])C1=CC(O)=C(O)C=C1)C(=O)OC(CC1=CC(O)=C(O)C=C1)C(O)=O
Common Thyme,CALCIUM,1973.45,[Ca++]
Common Turkish Oregano,TANNINS,8000.0,OC1=CC(=CC(O)=C1O)C(=O)OC1=CC(=CC(O)=C1O)C(=O)OCC1OC(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C(OC(=O)C2=CC(O)=C(O)C(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C2)C1OC(=O)C1=CC(O)=C(O)C(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C1
Common Turkish Oregano,POTASSIUM,1735.65,[K+]
Common Turkish Oregano,CALCIUM,1643.2,[Ca++]
Common bean [Black],Ferulic acid,20.633333524,[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O
Common bean [Black],Delphinidin 3-O-glucoside,14.5,OC[C@H]1O[C@@H](OC2=CC3=C(C=C(O)C=C3O)[O+]=C2C2=CC(O)=C(O)C(O)=C2)[C@H](O)[C@@H](O)[C@@H]1O
Common bean [Black],Pelargonidin 3-O-glucoside,12.600000381,OCC1OC(OC2=CC3=C(O)C=C(O)C=C3[O+]=C2C2=CC=C(O)C=C2)C(O)C(O)C1O
Common bean [Others],Kaempferol 3-O-glucoside,39.875000477,OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
Common bean [Others],Kaempferol 3-O-acetyl-glucoside,16.399999619000003,CC(=O)OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
Common bean [Others],Ferulic acid,12.842857155999999,[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O
Common bean [White],Kaempferol 3-O-glucoside,30.845454476,OC[C@H]1O[C@@H](OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)[C@H](O)[C@@H](O)[C@@H]1O
Common bean [White],Ferulic acid,26.600000380999997,[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O
Common bean [White],p-Coumaric acid,12.399999619,OC(=O)\C=C\C1=CC=C(O)C=C1
Common cabbage [Green],Kaempferol,0.02,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O
Common cabbage [Green],Quercetin,0.018000001,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1
Common cabbage [Purple],Apigenin,0.10700000800000001,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1
Common cabbage [Purple],Quercetin,0.024,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1
Common cabbage [Purple],Luteolin,0.015999998999999997,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1
Common cabbage [Red],Quercetin,0.42999999899999997,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1
Common cabbage [Red],Luteolin,0.10499999900000001,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1
Common cabbage [Red],Apigenin,0.101666669,OC1=CC=C(C=C1)C1=CC(=O)C2=C(O)C=C(O)C=C2O1
Common cabbage [White],Quercetin,0.580571442,OC1=CC2=C(C(O)=C1)C(=O)C(O)=C(O2)C1=CC=C(O)C(O)=C1
Common cabbage [White],Kaempferol,0.34142856899999996,OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O
Common cabbage [White],Luteolin,0.062285712,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1
Common sage,Rosmarinic acid,610.250002543,[H]\C(=C(\[H])C1=CC(O)=C(O)C=C1)C(=O)OC(CC1=CC(O)=C(O)C=C1)C(O)=O
Common sage,Carnosic acid,525.857142857,CC(C)C1=CC2=C(C(O)=C1O)C1(CCCC(C)(C)C1CC2)C(O)=O
Common sage,Luteolin,33.400001526,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1
Common thyme,Rosmarinic acid,829.0,[H]\C(=C(\[H])C1=CC(O)=C(O)C=C1)C(=O)OC(CC1=CC(O)=C(O)C=C1)C(O)=O
Common thyme,Luteolin,51.0,OC1=CC2=C(C(O)=C1)C(=O)C=C(O2)C1=CC=C(O)C(O)=C1
Common thyme,Caffeic acid,21.275000572,OC(=O)\C=C\C1=CC(O)=C(O)C=C1
Common verbena,Verbascoside,1365.0,CC1OC(OC2C(O)C(OCCC3=CC(O)=C(O)C=C3)OC(CO)C2OC(=O)\C=C\C2=CC(O)=C(O)C=C2)C(O)C(O)C1O
Common verbena,Luteolin 7-O-diglucuronide,495.0,O[C@@H]1[C@@H](O)[C@H](OC(=O)[C@H]2O[C@@H](OC3=CC(O)=C4C(=O)C=C(OC4=C3)C3=CC=C(O)C(O)=C3)[C@H](O)[C@@H](O)[C@@H]2O)O[C@@H]([C@H]1O)C(O)=O
Common verbena,Apigenin 7-O-diglucuronide,295.0,O[C@@H]1[C@@H](O)[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@H](O[C@H]2OC2=CC(O)=C3C(=O)C=C(OC3=C2)C2=CC=C(O)C=C2)C(O)=O)O[C@@H]([C@H]1O)C(O)=O
Common wheat,Ferulic acid,123.540000916,[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O
Common wheat,"Apigenin 6,8-C-galactoside-C-arabinoside",46.81666692100001,OC[C@H]1OC([C@@H](O)[C@@H]1O)C1=C2OC(=CC(=O)C2=C(O)C(C2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)=C1O)C1=CC=C(O)C=C1
Common wheat,"Apigenin 6,8-C-arabinoside-C-glucoside",30.466667175,OC[C@@H]1OC([C@H](O)[C@H]1O)C1=C(O)C(C2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)=C2OC(=CC(=O)C2=C1O)C1=CC=C(O)C=C1
Cookies,"Sugars, total",70650.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cookies,Glutamic acid,1920.0,N[C@@H](CCC(O)=O)C(O)=O
Cookies,Proline,520.0,OC(=O)[C@@H]1CCCN1
Coriander,Potassium (K),4466.0,[K+]
Coriander,"C18:1, n-9",3650.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Coriander,Calcium (Ca),1246.0,[Ca++]
Coriander (cilantro) leaves,"Vitamin A, IU",6748.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Coriander (cilantro) leaves,"Sugars, total",870.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Coriander (cilantro) leaves,"Potassium, K",521.0,[K+]
Coriander seed,"C18:1, n-9",13500.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Coriander seed,"C18:2, n-6",1760.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Coriander seed,Potassium (K),1267.0,[K+]
Corn,ETHYL-PHENYLACETATE,49500.0,CCOC(=O)CC1=CC=CC=C1
Corn,NONAN-2-OL,26000.0,CCCCCCCC(C)O
Corn,LIGNIN,22900.0,[Na+].[Na+].CC(=O)NC1=C2C(=O)C(=NNC3=CC=CC=C3)C(=CC2=C(C=C1)S([O-])(=O)=O)S([O-])(=O)=O
Corn Salad,POTASSIUM,2671.85,[K+]
Corn Salad,GLUTAMIC-ACID,1511.25,N[C@@H](CCC(O)=O)C(O)=O
Corn Salad,ASPARTIC-ACID,1310.0,N[C@@H](CC(O)=O)C(O)=O
Corn beverage,"Sugars, total",180.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Corn beverage,"Sodium, Na",140.0,[Na]
Corn beverage,"Vitamin A, IU",24.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Corn bran,"Phosphorus, P",72.0,P
Corn bran,"Vitamin A, IU",71.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Corn bran,"Potassium, K",44.0,[K+]
Corn dogs,Starch,18750.0,OCC1OC(O)C(O)C(O)C1O
Corn dogs,"Sugars, total",8820.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Corn dogs,Sucrose,7040.0,OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O
Corn flour,Starch (dextrins and glycogen),87000.0,OCC1OC(O)C(O)C(O)C1O
Corn flour,Starch,66000.0,OCC1OC(O)C(O)C(O)C1O
Corn flour,Glutamic acid,1400.0,N[C@@H](CCC(O)=O)C(O)=O
Corn oil,"C18:2, n-6",55200.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Corn oil,"C18:1, n-9",27400.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Corn oil,"C18:3, n-3",1000.0,CC\C=C/C\C=C/C\C=C/CCCCCCCC(O)=O
Corn pudding,Starch,8680.0,OCC1OC(O)C(O)C(O)C1O
Corn pudding,"Sugars, total",6590.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Corn pudding,Glutamic acid,743.0,N[C@@H](CCC(O)=O)C(O)=O
Corn starch,Starch (dextrins and glycogen),86800.0,OCC1OC(O)C(O)C(O)C1O
Corn starch,Phosphorus (P),99.0,P
Corn starch,Calcium (Ca),10.0,[Ca++]
Corn with red and green peppers,Glutamic acid,453.0,N[C@@H](CCC(O)=O)C(O)=O
Corn with red and green peppers,"Sodium, Na",347.0,[Na]
Corn with red and green peppers,Leucine,246.0,CC(C)CC(N)C(O)=O
Corned beef and potatoes in tortilla (Apache),Starch,25990.0,OCC1OC(O)C(O)C(O)C1O
Corned beef and potatoes in tortilla (Apache),"Sugars, total",1790.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Corned beef and potatoes in tortilla (Apache),Maltose,970.0,OC[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1O
Corned beef loaf,Glutamic acid,3167.0,N[C@@H](CCC(O)=O)C(O)=O
Corned beef loaf,Glycine,2170.0,NCC(O)=O
Corned beef loaf,Aspartic acid,1950.0,N[C@@H](CC(O)=O)C(O)=O
Cornflakes,Starch (dextrins and glycogen),77700.0,OCC1OC(O)C(O)C(O)C1O
Cornflakes,"Sugars, total",34300.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cornmeal,Starch,73300.0,OCC1OC(O)C(O)C(O)C1O
Cornmeal,Glutamic acid,1736.0,N[C@@H](CCC(O)=O)C(O)=O
Cornmeal,"Sugars, total",1610.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cornmint,POTASSIUM,3510.0,[K+]
Cornmint,ROSMARINIC-ACID,2800.0,[H]\C(=C(\[H])C1=CC(O)=C(O)C=C1)C(=O)OC(CC1=CC(O)=C(O)C=C1)C(O)=O
Cornmint,EO,2105.0,[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3
Cornsalad,"Vitamin A, IU",7092.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cornsalad,"Potassium, K",459.0,[K+]
Cornsalad,"Vitamin A, RAE",355.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cornstarch,Glutamic acid,53.0,N[C@@H](CCC(O)=O)C(O)=O
Cornstarch,Leucine,36.0,CC(C)CC(N)C(O)=O
Cornstarch,Proline,24.0,OC(=O)[C@@H]1CCCN1
Cotton,LINOLEIC-ACID,8840.4,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Cotton,SUGARS,7290.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cotton,OLEIC-ACID,4895.5,CCCCCCCC\C=C\CCCCCCCC(O)=O
Couscous,Glutamic acid,4600.0,N[C@@H](CCC(O)=O)C(O)=O
Couscous,Proline,1404.0,OC(=O)[C@@H]1CCCN1
Cowpea,Ferulic acid,8.899999618999999,[H]\C(=C(/[H])C1=CC(OC)=C(O)C=C1)C(O)=O
Cowpea,p-Coumaric acid,7.400000095,OC(=O)\C=C\C1=CC=C(O)C=C1
Cowpeas,"Sugars, total",5040.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cowpeas,Glutamic acid,4518.0,N[C@@H](CCC(O)=O)C(O)=O
Cowpeas,"Vitamin A, IU",1400.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cowpeas (blackeyes),"Sugars, total",4460.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cowpeas (blackeyes),"Vitamin A, IU",791.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Crab,Glutamic acid,3200.0,N[C@@H](CCC(O)=O)C(O)=O
Crab,Aspartic acid,2200.0,N[C@@H](CC(O)=O)C(O)=O
Crab,Leucine,1700.0,CC(C)CC(N)C(O)=O
Crab apple,Potassium (K),194.0,[K+]
Crab apple,"C18:2, n-6",104.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Crab apple,Aspartic acid,70.0,N[C@@H](CC(O)=O)C(O)=O
Crab claws,Glutamic acid,3600.0,N[C@@H](CCC(O)=O)C(O)=O
Crab claws,Aspartic acid,2500.0,N[C@@H](CC(O)=O)C(O)=O
Crabapples,"Potassium, K",194.0,[K+]
Crabapples,Aspartic acid,70.0,N[C@@H](CC(O)=O)C(O)=O
Crabapples,Glutamic acid,42.0,N[C@@H](CCC(O)=O)C(O)=O
Cracker meal,Glutamic acid,3241.0,N[C@@H](CCC(O)=O)C(O)=O
Cracker meal,Proline,1087.0,OC(=O)[C@@H]1CCCN1
Cracker meal,Leucine,639.0,CC(C)CC(N)C(O)=O
Crackers,Starch,67300.0,OCC1OC(O)C(O)C(O)C1O
Crackers,"Sugars, total",13040.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Crackers,Glutamic acid,4086.0,N[C@@H](CCC(O)=O)C(O)=O
Cranberries,"Sugars, total",65000.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cranberries,Glucose (dextrose),3280.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
Cranberries,"Vitamin A, IU",1060.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cranberry,Aspartic acid,190.0,N[C@@H](CC(O)=O)C(O)=O
Cranberry,Glutamic acid,150.0,N[C@@H](CCC(O)=O)C(O)=O
Cranberry,"Vitamin A, IU",90.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cranberry juice,"Sugars, total",12100.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cranberry juice,"Potassium, K",77.0,[K+]
Cranberry juice,"Vitamin A, IU",45.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cranberry juice cocktail,"Sugars, total",11870.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cranberry juice cocktail,Glucose (dextrose),6790.0,OCC(O)C(O)C(O)C(O)C=O.OCC(O)C1OC(O)C(O)C1O.OCC1OC(O)C(O)C(O)C1O
Cranberry juice cocktail,Fructose,4970.0,OCC(O)C(O)C(O)C(=O)CO.OCC1OC(O)(CO)C(O)C1O.OCC1(O)OCC(O)C(O)C1O
Cranberry sauce,"Sugars, total",37900.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cranberry sauce,"Vitamin A, IU",42.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cranberry sauce,"Sodium, Na",29.0,[Na]
Cranberry-apple juice drink,"Sugars, total",14500.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cranberry-apple juice drink,"Vitamin C, total ascorbic acid",39.5,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
Cranberry-apple juice drink,"Potassium, K",17.0,[K+]
Cranberry-apricot juice drink,"Vitamin A, IU",463.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cranberry-apricot juice drink,"Potassium, K",61.0,[K+]
Cranberry-apricot juice drink,"Vitamin A, RAE",23.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cranberry-grape juice drink,"Vitamin C, total ascorbic acid",32.0,[H][C@@]1(OC(=O)C(O)=C1O)[C@@H](O)CO
Cranberry-grape juice drink,"Potassium, K",24.0,[K+]
Cranberry-grape juice drink,"Calcium, Ca",8.0,[Ca++]
Cranberry-orange relish,"Vitamin A, IU",70.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cranberry-orange relish,"Potassium, K",38.0,[K+]
Cranberry-orange relish,"Sodium, Na",32.0,[Na]
Crayfish,"Sugars, total",1200.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Crayfish,Starch (dextrins and glycogen),1200.0,OCC1OC(O)C(O)C(O)C1O
Crayfish,Sodium (Na),928.0,[Na]
Cream,Lactose,4400.0,OC[C@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](O)C(O)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@H]1O
Cream,"Sugars, total",4400.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cream,"C18:1, n-9",4000.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Cream Crackers,Starch (dextrins and glycogen),68300.0,OCC1OC(O)C(O)C(O)C1O
Cream Crackers,"C18:2, n-6",5240.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Cream Crackers,Glutamic acid,3300.0,N[C@@H](CCC(O)=O)C(O)=O
Cream pastry,"C18:1, n-9",3780.0,CCCCCCCC\C=C\CCCCCCCC(O)=O
Cream pastry,C12:0,1130.0,CCCCCCCCCCCC(O)=O
Cream pastry,"C18:2, n-6",797.0,[H]\C(CCCCC)=C(/[H])C\C([H])=C(/[H])CCCCCCCC(O)=O
Cream puff,"Sugars, total",22050.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cream puff,"Sodium, Na",265.0,[Na]
Cream puff,"Vitamin A, IU",88.0,C\C(=C/CO)\C=C\C=C(\C)/C=C/C1=C(C)CCCC1(C)C
Cream puffs,"Sugars, total",9490.0,OC[C@H]1O[C@@](CO)(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
Cream puffs,Glutamic acid,1801.0,N[C@@H](CCC(O)=O)C(O)=O
